gene,objective,cycling_constraint
Nek4,0.10386385,1
Gm14137,0.103852525,1
Neurl2,0.10384861,1
Flt3,0.10384008,1
Gm43713,0.10383653,1
Itgb3bp,0.10382619,1
Uqcrq,0.10381454,1
Ddit4l,0.103790954,1
Lmln,0.10378116,1
Gm45833,0.10377192,1
Tent5c,0.1037712,1
Dhrs11,0.10374917,1
Gm13008,0.10372761,1
Ccl1,0.10372304,1
Cerk,0.10371656,1
Abcd3,0.10368679,1
Steap3,0.1036792,1
Pi4ka,0.10366968,1
U2af1,0.10366543,1
5330439K02Rik,0.10365957,1
Gm9803,0.10359394,1
Akap5,0.10356751,1
Mob3c,0.103560925,1
Aff3,0.103560574,1
Sh3kbp1,0.103557,1
Gm38250,0.10355376,1
Med28,0.10351836,1
Nudt22,0.10351151,1
Stam2,0.10349679,1
Cep152,0.103475705,1
4933430L12Rik,0.10347179,1
Srd5a3,0.10345397,1
Epcam,0.10344954,1
Gm20531,0.10343607,1
Gdpd3,0.10341097,1
Itprip,0.10340985,1
Gm26724,0.10335941,1
Zbtb21,0.10335208,1
Evi5,0.10334888,1
Mmp24,0.10333828,1
Ssh2,0.103335775,1
Zbtb37,0.103304334,1
Gm16897,0.10329305,1
Coa7,0.10326621,1
Uggt2,0.10326114,1
Sccpdh,0.10325374,1
Jak1,0.103253484,1
Zfp46,0.10319577,1
1810030O07Rik,0.10318691,1
Amph,0.103170775,1
Chrne,0.10313986,1
Zfp524,0.10313779,1
Dct,0.10313322,1
Ppp1r18os,0.103114486,1
Slc41a1,0.10311029,1
Cyth1,0.10310962,1
Foxo1,0.103095196,1
Proscos,0.103083886,1
Mterf4,0.1030689,1
Polr1e,0.103063524,1
Eif4a2,0.103045404,1
Wdr45b,0.10302178,1
A930007I19Rik,0.10302143,1
9230116N13Rik,0.103020325,1
Trac,0.103015,1
Fzd6,0.10300176,1
Sestd1,0.10299836,1
Tktl1,0.10297437,1
Mtfr2,0.10296592,1
Epm2a,0.1029406,1
Rnmt,0.102937765,1
Rpl35a,0.10292559,1
Gm4787,0.10292307,1
Brca2,0.10290658,1
Il4ra,0.102895856,1
Fat1,0.10288424,1
Rapgefl1,0.102844186,1
Gripap1,0.102843165,1
Ccdc86,0.10283417,1
Gm12319,0.102760576,1
Bcl2,0.102758944,1
Cap1,0.10275776,1
4632427E13Rik,0.10275182,1
Enox2,0.10274957,1
Neurl4,0.10274538,1
Gjb1,0.10271865,1
Ttc26,0.10271184,1
Mapkapk2,0.10270716,1
Fto,0.102702364,1
Tifa,0.10269961,1
Zdbf2,0.10269575,1
Rubcnl,0.102673694,1
Gtdc1,0.10266904,1
Tle1,0.102665074,1
Slc45a4,0.102646895,1
Me2,0.102637045,1
Fig4,0.10262852,1
Socs1,0.1026281,1
Mterf2,0.10259635,1
Trp53bp1,0.102574214,1
6720427I07Rik,0.102552295,1
Kifc5b,0.10255049,1
Prdm11,0.10254361,1
Gm15411,0.10253739,1
Dnttip2,0.10253186,1
C230038L03Rik,0.102507524,1
Zfp940,0.10250396,1
Snx15,0.102493376,1
Gdpd2,0.102492526,1
Vash2,0.10248623,1
Pum1,0.10244481,1
Kdelr3,0.1024361,1
Prpf40a,0.10243077,1
Styxl1,0.10242825,1
Tmem173,0.10237634,1
Cenpo,0.10235145,1
Tm6sf2,0.102329716,1
Dram1,0.10232104,1
Lgr6,0.10230865,1
4930589L23Rik,0.10227877,1
Ids,0.10224561,1
Gm46349,0.102222584,1
Unc93b1,0.10222167,1
Ccdc137,0.1022147,1
Ltf,0.10220742,1
Gramd1a,0.10219552,1
Spaca1,0.102153026,1
Arglu1,0.10213419,1
Smim11,0.10213185,1
Gm44686,0.102125205,1
Gimap3,0.102113165,1
Prxl2c,0.102104105,1
Top3b,0.10210226,1
Plekhb2,0.10208226,1
Kif5b,0.10208131,1
Zmynd8,0.10207812,1
Acsl6,0.10206566,1
Cisd3,0.102057196,1
Casp7,0.10204658,1
Flot1,0.102035224,1
Etohd2,0.10202411,1
Pi4k2a,0.10202001,1
Ehd1,0.10201351,1
Rgs19,0.10201124,1
Tgfb2,0.101921566,1
C1qbp,0.10191569,1
Pcp4l1,0.10187353,1
Ttc39c,0.1018574,1
Ubash3a,0.101854935,1
Ncf4,0.10184951,1
Pdcd2,0.10182438,1
Sptb,0.10175086,1
Rom1,0.10174933,1
Ftx,0.10173526,1
Dvl1,0.101720005,1
Txk,0.10171514,1
Madd,0.10170498,1
Klrk1,0.10169605,1
Nkap,0.1016778,1
Gm17949,0.10167757,1
Paqr7,0.1016774,1
Ocel1,0.10166155,1
Gm15903,0.10166042,1
Mfng,0.10163119,1
Arl15,0.10162863,1
Lrsam1,0.101608254,1
Tor2a,0.101579905,1
Ssh3,0.10157691,1
Gm33533,0.10154261,1
Entpd6,0.1015425,1
A930004D18Rik,0.10153577,1
Triap1,0.10152747,1
Farp2,0.10146351,1
Idh2,0.10141259,1
Rnft2,0.1014091,1
Egr3,0.10140438,1
Ndufv3,0.10138558,1
Gm29394,0.10138159,1
Gm45631,0.101365976,1
Gm16536,0.101353765,1
Stn1,0.101351276,1
Dgkg,0.10135097,1
Bcl3,0.101343825,1
Fhod1,0.10133951,1
Col10a1,0.10133421,1
4833418N02Rik,0.10132858,1
Mgat5,0.10132767,1
Dmc1,0.101304255,1
Gm15346,0.10128925,1
Mapkap1,0.101286724,1
Dtd2,0.10125373,1
Gm16008,0.101253316,1
Fads3,0.10122963,1
Coa6,0.1012035,1
Zfp973,0.101198934,1
Cacng8,0.10119886,1
Trbv16,0.10117988,1
Pga5,0.10115152,1
Eci1,0.10112184,1
Spata6,0.10111525,1
Fhit,0.10110434,1
Arih2,0.10107413,1
Gm16133,0.101044044,1
Slc16a4,0.10103583,1
Chfr,0.10101523,1
Gm4022,0.10100813,1
Med1,0.10100156,1
Slc30a4,0.10099968,1
Ltbp4,0.100981064,1
Tollip,0.100959964,1
Zbtb5,0.10095767,1
Gprc5a,0.1009447,1
Tmem151b,0.10093464,1
Eid2,0.10092136,1
Airn,0.10091391,1
9530020I12Rik,0.10091081,1
Pcf11,0.10090374,1
Naa50,0.100897714,1
Taf10,0.100875124,1
Mrps21,0.10086387,1
Magee2,0.10086007,1
Gm28874,0.100848496,1
Olfr9,0.1008265,1
Ell3,0.10081616,1
Tmem38b,0.10080042,1
Zfp777,0.10079842,1
Aipl1,0.100793704,1
Ergic1,0.100775175,1
Atg16l1,0.10074559,1
Ube2d1,0.10073775,1
2310001K24Rik,0.100725114,1
Rab11fip1,0.10071241,1
Parg,0.100673504,1
Ccdc181,0.10065093,1
Hist2h3b,0.1006385,1
Ndufaf3,0.100612834,1
Itpk1,0.10060438,1
Cdh24,0.10056727,1
Gtf2ird2,0.100548744,1
Chm,0.1005466,1
Stard9,0.100542024,1
Ankle2,0.10050433,1
Ifi44,0.10050227,1
Gm26766,0.10047212,1
Hus1b,0.10047159,1
Gm32633,0.100460306,1
Tmem81,0.100459725,1
Wfdc17,0.100450434,1
Chaf1b,0.100431934,1
Rrp15,0.100417316,1
Vps13b,0.100383446,1
Rgp1,0.10038299,1
Tmem242,0.10037897,1
Gm16240,0.10037268,1
Tubb5,0.10036475,1
Tmem131,0.10035974,1
Plgrkt,0.10035353,1
Enpp5,0.10034587,1
Rell2,0.100314185,1
Epha1,0.10030879,1
Bak1,0.100260794,1
Pcca,0.10024151,1
Cdkl5,0.10023759,1
Rai14,0.10020095,1
Vps26c,0.10017571,1
Serpinb6a,0.10016279,1
Bach2it1,0.10015574,1
Kcnab2,0.10015384,1
Pbx3,0.10015299,1
9930012K11Rik,0.10014656,1
Smurf2,0.100138664,1
Yes1,0.10013468,1
Bach2,0.100124076,1
Gm29322,0.10009611,1
Prr36,0.10009404,1
Plagl1,0.10008428,1
Mrps30,0.10007187,1
Fam110c,0.100037955,1
Syt5,0.10003209,1
Asap3,0.10002933,1
Dyrk3,0.1000212,1
Exosc8,0.1000101,1
Gm15417,0.1000066,1
Cyb5a,0.09999832,1
Gm527,0.09998707,1
Tyr,0.09983543,1
Rassf2,0.099821016,1
Trp53inp2,0.099820845,1
4930556I23Rik,0.099809326,1
Drg1,0.099794604,1
Efcab7,0.09978581,1
Mapkbp1,0.09978172,1
Map2k5,0.09976204,1
Trav12-3,0.09975354,1
Snx11,0.09974744,1
Cxxc5,0.099740006,1
Got2,0.09973244,1
Zfp335os,0.09970981,1
Spns2,0.099700674,1
Gnaq,0.09969274,1
Ptbp2,0.09969215,1
Tasp1,0.09968734,1
Fam111a,0.099685155,1
Mon1b,0.09967674,1
Zswim1,0.0996627,1
Acvr2b,0.09965797,1
Smap1,0.09965769,1
Tcf4,0.099650376,1
Ring1,0.09962611,1
Trpm1,0.099621356,1
Hic2,0.09961498,1
Tor3a,0.09961226,1
Ankrd13c,0.099606484,1
Mrpl35,0.099605605,1
R3hcc1l,0.099563114,1
Gm8817,0.09954864,1
Trem2,0.09953212,1
Nolc1,0.099514425,1
Klrb1f,0.09951238,1
Axl,0.09950418,1
Sytl3,0.09948807,1
Sgk3,0.09947139,1
Aacs,0.099467635,1
Hist1h1d,0.09946027,1
Tnfrsf13b,0.09945931,1
Gm28379,0.09944999,1
Gm12758,0.09941031,1
Sla,0.099391036,1
Dsc2,0.09938146,1
Sp1,0.09937093,1
Irs3,0.099357806,1
Map4k2,0.09934161,1
Sdsl,0.09934144,1
Elk4,0.09932954,1
Gm17115,0.0992826,1
Paqr5,0.0992444,1
Ptpn13,0.09922579,1
Gm13032,0.099225216,1
Paox,0.09918497,1
Sdhc,0.099176235,1
Pde4dip,0.099169545,1
Platr16,0.09916229,1
Lyrm4,0.09914554,1
Gm36738,0.09913876,1
Tomm7,0.09913868,1
Trim12a,0.0991323,1
Eid3,0.09912562,1
Zkscan14,0.09910435,1
Pip5k1b,0.09910352,1
Llgl2,0.09910101,1
Gpr89,0.099089555,1
Tjp3,0.09906431,1
Zkscan8,0.09903962,1
Dnmt3b,0.099027425,1
Herc2,0.099026024,1
Enah,0.09898945,1
Ube4b,0.09898943,1
Ncf2,0.09897826,1
Awat2,0.09896775,1
Daglb,0.098921634,1
Mettl24,0.098914534,1
Ubp1,0.09889682,1
Nme2,0.09889063,1
Zfp282,0.09887484,1
Stac3,0.098842144,1
Ctsf,0.09883339,1
Gm28085,0.09878153,1
Susd2,0.09877168,1
1700019J19Rik,0.09876908,1
mt-Nd3,0.09876041,1
Uqcc3,0.09875794,1
Auh,0.09874136,1
Gmfb,0.09873958,1
Mtcp1,0.09872934,1
Spcs1,0.09871068,1
Pgls,0.09870108,1
Cstad,0.098672256,1
Sptlc1,0.098638356,1
Spats1,0.09861467,1
Slc2a9,0.098599166,1
Ywhaz,0.09856799,1
Thoc3,0.098556414,1
Gm19265,0.09853627,1
Ddc,0.09851328,1
Arg2,0.09850434,1
Bod1,0.098454334,1
Gm48161,0.09842929,1
Hes6,0.098407626,1
Gm50019,0.09839186,1
Zfp987,0.09838327,1
Camk2d,0.09834891,1
Gm12971,0.098340884,1
Hps1,0.098316446,1
Plod3,0.09830251,1
Enpp1,0.09830027,1
Fam110a,0.09829895,1
Usp22,0.098286465,1
Ifnz,0.09828394,1
Tsen34,0.09827354,1
Dnajc24,0.098270126,1
Snhg15,0.09825785,1
Helz,0.09823481,1
Cryz,0.09820193,1
Galnt10,0.09815989,1
Cox6b2,0.09815346,1
Gm30262,0.098150894,1
Gp5,0.09812203,1
Gbp8,0.09810757,1
Ttf1,0.09809827,1
1600002K03Rik,0.098079935,1
Tspan15,0.098058894,1
Zfp687,0.098031595,1
Nans,0.098022595,1
Mbd3,0.09801155,1
Haao,0.09800473,1
4930539J05Rik,0.09799723,1
Gm15122,0.09795203,1
Ppid,0.0979348,1
Zic5,0.097925626,1
Nphp1,0.097924516,1
Sdhaf2,0.09792402,1
Arhgap45,0.09791551,1
Yeats2,0.09791235,1
Dok1,0.09790318,1
Ola1,0.09788184,1
Ckap4,0.09786871,1
D8Ertd738e,0.09785946,1
Rbm43,0.09784903,1
Tmem176a,0.09784819,1
Rac2,0.09783212,1
Snx27,0.09783165,1
Xpr1,0.0978183,1
Acap1,0.097817004,1
1110012L19Rik,0.097802505,1
Frat1,0.097798936,1
Rarres2,0.097791456,1
Stc2,0.09776918,1
E130102H24Rik,0.09770423,1
Inafm2,0.09769334,1
Cyp4f16,0.09768647,1
Tcf3,0.097677596,1
Aqp11,0.09766708,1
Ankrd9,0.09764669,1
Ctps,0.09763469,1
Gm15513,0.09761429,1
Timm10b,0.097605705,1
Zfp30,0.097601354,1
Ppl,0.09759717,1
Arrdc1,0.09759688,1
4930431F10Rik,0.09759263,1
Mul1,0.09758611,1
C130013H08Rik,0.09756382,1
Mypopos,0.097541526,1
Apobec2,0.09749928,1
Gm11110,0.09749711,1
Il1b,0.09747369,1
Ifi209,0.09745034,1
Card6,0.09743806,1
Nrip2,0.09742932,1
Lonp1,0.097425066,1
2310026I22Rik,0.09740203,1
Stk10,0.097394526,1
Ikbkg,0.09737983,1
Fabp4,0.09737932,1
Gm32255,0.09737264,1
Mrpl55,0.09734614,1
Hexim1,0.0973148,1
Dusp16,0.097307354,1
Nsun6,0.09729575,1
Gm15859,0.09728465,1
Sephs1,0.09727013,1
Rnf113a1,0.097250745,1
E530011L22Rik,0.09723312,1
Mfsd3,0.09723294,1
Zranb3,0.09722382,1
2310009A05Rik,0.097221725,1
Ly75,0.0972121,1
Irak1bp1,0.09719972,1
Rgs12,0.09719742,1
Ttll11,0.097191684,1
Atr,0.09716354,1
Pcgf1,0.09715299,1
Trappc11,0.09712831,1
Gne,0.0971279,1
Ankrd11,0.09712317,1
Cd244a,0.097119264,1
Slc29a4,0.09709209,1
Rps19bp1,0.097052455,1
Gm37724,0.09698626,1
Rskr,0.09698621,1
Gm19582,0.09698268,1
Lrp8os3,0.096973434,1
Far1os,0.09696502,1
Cpsf7,0.09695693,1
Poglut2,0.09695318,1
Rev1,0.09694865,1
Crybb3,0.09694432,1
Nod2,0.09693402,1
Zfat,0.09692222,1
Cd80,0.09690475,1
5330417C22Rik,0.09690147,1
Gm15743,0.096885785,1
Naip6,0.096858375,1
Mrgprb3,0.096845366,1
Bhlhe41,0.09683182,1
Mycbpap,0.09679298,1
C87436,0.09678733,1
Gfpt1,0.0967736,1
Gm15340,0.09675778,1
Tmie,0.09674993,1
Rhou,0.09674304,1
Btg3,0.09672257,1
Stim1,0.09671532,1
Gm27010,0.09669624,1
Cdk14,0.09667759,1
Nup50,0.09666977,1
Rnf220,0.09666709,1
Sox4,0.09665992,1
Prmt9,0.096636444,1
Rtn4,0.09663568,1
Immp2l,0.09662764,1
Pqlc1,0.096621834,1
Snta1,0.09660801,1
Nudcd2,0.09659067,1
Cisd1,0.0965479,1
Akap9,0.09653454,1
Rhbdf2,0.096527815,1
Coq4,0.09652768,1
Neurl3,0.09649631,1
Zfp715,0.096418835,1
Dus2,0.09640338,1
Sgo2a,0.09637646,1
1700007L15Rik,0.09634228,1
Trip10,0.09632485,1
Hid1,0.09630202,1
Pkd2l2,0.09630176,1
Zbtb7a,0.09629432,1
Miga1,0.09629206,1
Atxn7l3b,0.09627143,1
Wwc1,0.09626114,1
Hecw1,0.09625283,1
0610040F04Rik,0.09623983,1
9230111E07Rik,0.09623805,1
Echdc3,0.09623634,1
Phyhd1,0.096226804,1
Ywhae,0.096224315,1
Cabin1,0.0961794,1
Dgkh,0.09617202,1
Noxred1,0.09615636,1
Gm13778,0.09611099,1
Txnrd2,0.09608855,1
Hist1h4b,0.09608495,1
Wee1,0.096074745,1
Pld3,0.096051395,1
Rbm6,0.096019804,1
Klhl7,0.096011996,1
Gm12762,0.09600219,1
Snrnp27,0.09600023,1
Gfra2,0.095996924,1
5430435K18Rik,0.095996514,1
Hipk1,0.09598628,1
Fdxacb1,0.095972575,1
Upp1,0.09594335,1
Gnal,0.09594279,1
Zfp617,0.095942296,1
Tmem220,0.095929444,1
Nupr1l,0.095925555,1
4930532G15Rik,0.09591206,1
Cnot3,0.09589121,1
Fmnl2,0.095849715,1
Iqgap2,0.095832884,1
Mospd1,0.095821,1
Fxyd1,0.09581544,1
Sphk2,0.095790714,1
Ephx2,0.095766306,1
Tmem120a,0.09575547,1
Gm15657,0.09573661,1
Mccc1,0.095726594,1
Ralgapb,0.09570844,1
Gm28959,0.09570185,1
Mppe1,0.095701106,1
Pirb,0.09569636,1
Mpv17l,0.09567451,1
Usp2,0.09564951,1
Trmo,0.0956414,1
Acot9,0.09564039,1
Tmem94,0.0956294,1
Usp46os2,0.09562788,1
Gpa33,0.095626466,1
Eif5b,0.09562252,1
Gpsm2,0.095608294,1
Papola,0.09556038,1
Hist1h2br,0.09555389,1
Il9r,0.09553898,1
Gm17655,0.09546959,1
AV356131,0.09546088,1
Wdr31,0.09543891,1
Gm12500,0.09543699,1
Btbd19,0.095417745,1
Ube2d3,0.09541418,1
B630019A10Rik,0.095413074,1
Xpnpep3,0.09539817,1
Abhd4,0.0953735,1
Cd3g,0.095357046,1
Klhl30,0.09533415,1
Usp35,0.09532652,1
Spata24,0.09531353,1
Ankle1,0.09530208,1
Parp16,0.09526652,1
Tnks2,0.09526632,1
Vim,0.09523032,1
Hook2,0.0952119,1
Itpr2,0.09519858,1
Ripk3,0.095185034,1
Gm29114,0.09517109,1
D830050J10Rik,0.09515721,1
Muc4,0.09514579,1
Plxnb2,0.09513912,1
1700086O06Rik,0.09513232,1
Ccdc122,0.09509286,1
Cd151,0.09506454,1
4933431E20Rik,0.09505971,1
Nphs1,0.09504038,1
Gapvd1,0.0950306,1
Slc2a1,0.09501114,1
Dag1,0.09495151,1
Lactb2,0.09492558,1
1700016P03Rik,0.09489232,1
Ndufa6,0.094891146,1
Rnf5,0.094888024,1
Rbm8a,0.09486245,1
Elf4,0.0948103,1
Gcm2,0.094800204,1
Klra6,0.0947996,1
Scpep1,0.09478642,1
Gm15503,0.09478391,1
AV039307,0.09478166,1
Gm20069,0.09477668,1
Adam4,0.09476776,1
Kctd2,0.09473846,1
Urb2,0.094716005,1
Boc,0.094704844,1
Slc3a2,0.09469176,1
Trappc5,0.09467861,1
Ttyh2,0.09467352,1
Tmem67,0.09466909,1
Pex19,0.09466127,1
Hist2h2ab,0.0946461,1
Tenm1,0.094638735,1
Irak4,0.09463211,1
Sfmbt1,0.09462857,1
Zfr2,0.09462751,1
0610040B10Rik,0.09459824,1
Nek6,0.09457877,1
Fa2h,0.09456177,1
Ddah2,0.09455222,1
Ddit3,0.09452316,1
Mdp1,0.09451491,1
Dnah12,0.09449652,1
Stxbp4,0.09448259,1
Adamtsl5,0.09447139,1
1700055D18Rik,0.09447094,1
Flywch2,0.09446516,1
Slc4a11,0.094457924,1
Ppp1r3f,0.09444626,1
Dbndd1,0.09441537,1
Wdr33,0.09437145,1
Gm38405,0.09437123,1
Sh3bgrl,0.09434259,1
Iigp1,0.09434179,1
Mea1,0.09431719,1
Gm30541,0.09430683,1
Selenoh,0.09430521,1
Albfm1,0.09428788,1
Lrrc49,0.09428006,1
Nipal1,0.09426771,1
Gm49479,0.09426657,1
Cdk8,0.0942511,1
Riok3,0.09422131,1
Fam178b,0.09419055,1
Nol3,0.09416473,1
Zfp974,0.09407817,1
Gnpda2,0.09405424,1
Zfpl1,0.09405418,1
A230056P14Rik,0.094045274,1
Fam174b,0.094037004,1
Nabp2,0.094035745,1
Gm47439,0.09401295,1
Gpi1,0.09400679,1
Haghl,0.093995675,1
Chkb,0.09398289,1
Inpp5b,0.09398093,1
4930412M03Rik,0.093972504,1
Trim28,0.093971804,1
Nrp2,0.093968555,1
Mxi1,0.09395017,1
Gm43707,0.093945205,1
Ptpn5,0.09394372,1
Pom121,0.09394348,1
Ints3,0.09393987,1
Akr1b8,0.09392557,1
Gas2,0.09391565,1
Zfp870,0.09391291,1
Pbxip1,0.09391001,1
Prkcz,0.093899496,1
Gm44899,0.0938874,1
Avpi1,0.09388018,1
Gigyf2,0.09382042,1
Zfp689,0.09379395,1
Mrgpra9,0.09372884,1
4930520M14Rik,0.093707494,1
Gng2,0.09369482,1
Slc25a35,0.09365001,1
Mcl1,0.09364273,1
Hars2,0.09364026,1
Gm45709,0.09363034,1
Fxyd2,0.09362264,1
Ecm2,0.09361456,1
Wfs1,0.093588956,1
Laptm4a,0.093554236,1
1700029I15Rik,0.09351192,1
4930431P03Rik,0.09348723,1
Rabggtb,0.09345412,1
Dpm1,0.09340231,1
Spin1,0.093401864,1
Gab2,0.093401425,1
Pfas,0.093352556,1
Ccdc43,0.093350366,1
Pars2,0.09333803,1
Cdcp1,0.09333441,1
Ctdsp2,0.093320705,1
Arhgef26,0.09332031,1
Nectin1,0.093304306,1
Ddx59,0.09329173,1
Gm29542,0.09327378,1
Gpr62,0.09325032,1
Etv5,0.09322032,1
Snhg1,0.09322015,1
Gm44206,0.093220115,1
Plcg1,0.093175165,1
Sap30bp,0.09316291,1
Tmem185b,0.09313709,1
Ctla4,0.0931113,1
Mctp2,0.093075305,1
Luc7l3,0.093047276,1
Ube2f,0.09303143,1
Trav13n-4,0.09302076,1
Ccdc88b,0.093019746,1
Flrt3,0.0930108,1
Klf8,0.09299809,1
Gna12,0.09297308,1
AK157302,0.09297008,1
Rnf13,0.09295029,1
Ggnbp1,0.092936665,1
Atp13a2,0.09289989,1
Dcaf13,0.0928722,1
Ccs,0.092823625,1
Pemt,0.09282087,1
Gdf11,0.09279588,1
Fzd4,0.092789054,1
Wdr92,0.09277917,1
Jmjd7,0.09277503,1
Kcnj13,0.09276941,1
Gm11335,0.092737705,1
Gm30054,0.09272685,1
Kcmf1,0.0927139,1
Piwil4,0.092654586,1
Pygl,0.09262664,1
Mterf1a,0.09261454,1
Loxl4,0.09258487,1
4831440D22Rik,0.09256976,1
Gm20663,0.09256227,1
Fbxo32,0.09254921,1
Rgs14,0.09254392,1
Sik3,0.09251978,1
Zfp790,0.09251945,1
Zdhhc17,0.09251214,1
Nckap5l,0.09249474,1
Antxr2,0.092477515,1
Snx16,0.092452824,1
Gm19705,0.092451975,1
Igflr1,0.0924479,1
Gm35657,0.09239847,1
4933406I18Rik,0.09239344,1
Lrrc1,0.09238414,1
Gm42984,0.092348754,1
Glrx5,0.09233875,1
Hist2h2bb,0.09232747,1
Lhfpl3,0.0923264,1
5730507C01Rik,0.09231954,1
Lztfl1,0.09231496,1
Myo19,0.09228107,1
Larp1b,0.09227118,1
Ttc7b,0.09226866,1
Ankrd6,0.092258565,1
Coro1c,0.09222937,1
Ap2b1,0.09221039,1
Fbxw11,0.09216704,1
Zup1,0.09214401,1
Gm44036,0.0921003,1
Akt1s1,0.09207491,1
Ap2a2,0.092072226,1
Gm47545,0.09206177,1
Gm48671,0.09206083,1
Pigu,0.09204979,1
Tubgcp5,0.092008114,1
Ttbk2,0.09200104,1
Klhdc3,0.091950595,1
Zfp408,0.09193925,1
2210016L21Rik,0.091875255,1
Mfsd10,0.09187012,1
Siah3,0.09185952,1
Oasl2,0.091830015,1
Itga3,0.0918141,1
Plod1,0.091804035,1
Haus2,0.09180257,1
Fbxl16,0.09179866,1
Vps35l,0.09179084,1
Hmg20a,0.091787234,1
Htr2a,0.091765456,1
Cep72,0.091765255,1
Csk,0.091758706,1
Zwilch,0.09170294,1
Fam78a,0.09169731,1
Gm43111,0.09167203,1
Grk3,0.09166911,1
Plscr3,0.0916659,1
Mapt,0.09164148,1
Btbd1,0.09162635,1
Tex14,0.091623984,1
Syap1,0.091563515,1
Mss51,0.091556475,1
Slc26a6,0.09154264,1
Acat2,0.091541246,1
Etfrf1,0.09153136,1
Akr1c13,0.091522515,1
Gm9750,0.09151751,1
Rps4x,0.09151548,1
Dhrs7,0.09151453,1
Stam,0.091509104,1
Mcm2,0.091491625,1
Kcnh4,0.09148942,1
Gm50071,0.091458276,1
Impa2,0.09145673,1
2810459M11Rik,0.0914547,1
Ggt1,0.09145385,1
0610039K10Rik,0.09143607,1
Ehmt2,0.09143379,1
Brd3os,0.09139975,1
Washc5,0.09138436,1
Ifi207,0.09137798,1
Fam8a1,0.091356374,1
Tm7sf2,0.09135194,1
Gm39822,0.09134555,1
Tstd1,0.09133608,1
Gm34342,0.0913115,1
6330403K07Rik,0.09129547,1
Gt(ROSA)26Sor,0.09127293,1
Bcl6b,0.09126084,1
Carhsp1,0.09124433,1
Calr3,0.091232456,1
Ppp1r12b,0.091206685,1
Arap3,0.09116859,1
Ap5b1,0.09111251,1
Atp5c1,0.09110928,1
Litaf,0.0911082,1
Tecpr2,0.09105933,1
Sgcb,0.09104982,1
Tctex1d1,0.09102058,1
Arvcf,0.09099504,1
Rhoc,0.09099143,1
Ilk,0.090973474,1
Slc39a14,0.09096527,1
9330104G04Rik,0.09094962,1
Mrps18b,0.09093813,1
BC065403,0.09093505,1
Slc52a3,0.09092704,1
Usp54,0.09090647,1
Cipc,0.090906225,1
Rasl2-9,0.090879425,1
Tmem185a,0.0908746,1
Nap1l5,0.090864986,1
Pcdhgb5,0.090824366,1
Tmem143,0.09081834,1
Gm3839,0.09080287,1
Rubcn,0.09080089,1
Edn1,0.090770885,1
Ppt2,0.09074891,1
2610306M01Rik,0.09074795,1
Tmem198b,0.09072636,1
Ptpn21,0.09071662,1
Ggcx,0.09070852,1
Flicr,0.09068647,1
Ppp5c,0.090678364,1
Ppp1r10,0.090676896,1
Hmgcl,0.090649396,1
Zwint,0.09061308,1
Gm49874,0.090581745,1
Btbd9,0.09053449,1
Eno1b,0.09053427,1
Gm42743,0.090508446,1
Igf1r,0.09049579,1
Gm13012,0.09049502,1
Xpo4,0.090492606,1
Nr6a1,0.090488225,1
Csf2rb2,0.09046938,1
Pnpla3,0.090460725,1
Ccdc112,0.09045052,1
Bcl7b,0.09044943,1
Acad11,0.090405695,1
Tnfrsf9,0.09038071,1
Lrfn1,0.09037672,1
Rita1,0.09037142,1
Mettl18,0.09036214,1
Supt5,0.09035077,1
Gm26901,0.09033937,1
Gm4189,0.09030355,1
Gm43660,0.09028853,1
Phf11a,0.090278104,1
Uqcrc1,0.09027429,1
Gemin4,0.09026447,1
Clec2d,0.09026007,1
Gm10688,0.09025598,1
Egr4,0.0902464,1
Gm13199,0.090223886,1
Krt83,0.0902204,1
Mroh1,0.09021503,1
Pcmtd2,0.09019153,1
Gm14966,0.090190046,1
Svip,0.09018322,1
Axin2,0.09017488,1
Hist1h2an,0.090173125,1
2900089D17Rik,0.090144716,1
BC031181,0.090138175,1
Gm26648,0.090127535,1
Trav7-6,0.090094194,1
6030442K20Rik,0.09009083,1
Gm50210,0.0900737,1
Gm16121,0.090048455,1
Zbtb18,0.09003175,1
Ccl9,0.090013236,1
Cstb,0.09000782,1
Crebbp,0.09000026,1
Ttc8,0.0899962,1
Smim41,0.08999141,1
Plk3,0.08999144,1
Tm4sf19,0.08995526,1
Kdm4a,0.08994693,1
Trmt2b,0.0899242,1
4833445I07Rik,0.08991857,1
Pde8a,0.08990164,1
Snhg8,0.089875996,1
Ier5l,0.089864194,1
Gm15200,0.089843996,1
Cep170b,0.08981129,1
Zmynd10,0.08979638,1
Lhx6,0.089783885,1
1700029J07Rik,0.089766204,1
Cryaa,0.08974928,1
Ttc21b,0.08973768,1
Gm30034,0.08971161,1
C130036L24Rik,0.08970968,1
Renbp,0.08968178,1
Acbd5,0.08968022,1
Dmpk,0.089675255,1
Bclaf3,0.089667924,1
Trpm4,0.08966489,1
Ldlrap1,0.08958151,1
Homez,0.089576386,1
Gapdh,0.0895553,1
Epha3,0.08955355,1
Gm43566,0.08954303,1
Sil1,0.08950874,1
Zfp605,0.08940557,1
Slc7a8,0.08940087,1
Zadh2,0.0893965,1
Zscan29,0.08939294,1
1700047K16Rik,0.08937203,1
Zfp566,0.08936292,1
Rfx1,0.089322954,1
Cbx8,0.08932082,1
Ank1,0.089313425,1
Kif17,0.08930658,1
